"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in INR, unless specified"
"Definitions:"
"Total sales tax liable:Includes GST or sales tax collected from buyers for product sales, shipping, and gift wrap."
"TCS-CGST:Tax Collected at Source from Central GST"
"TCS-SGST:Tax Collected at Source from State GST"
"TCS-IGST:Tax Collected at Source from Integrated GST"
"TDS (Section 194-O): Tax Deducted at Source under Section 194-O of Income tax Act, 1961"
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","Sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","product sales","shipping credits","gift wrap credits","promotional rebates","Total sales tax liable(GST before adjusting TCS)","TCS-CGST","TCS-SGST","TCS-IGST","TDS (Section 194-O)","selling fees","fba fees","other transaction fees","other","total"
"8 Oct 2025 12:38:59 am UTC","25694358762","Service Fee","","","Cost of Advertising","","","Electronic Transactions (Credit Card/Net Banking/GC)","","","","","0","0","0","0","0","0","0","0","0","0","0","-2,006.62","-361.19","-2,367.81"
"8 Oct 2025 4:24:38 am UTC","25694358762","Order","402-3430734-1548348","EN-AIR-COOLER-90LTR-COVER","Encasify Air Cooler Cover | Bajaj DMH 90 Neo 90L Litre Cooler Cover | Polyster | Black (90 ltr)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","HYDERABAD","TELANGANA","500084","625.64","38.10","0","-50.61","30.65","0","0","-3.07","-0.62","-102.55","-96.76","-30.68","0","410.10"
"8 Oct 2025 5:05:18 am UTC","25694361342","Order","171-6190707-0412319","EN-FULL SIZE-FAN COVER","Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & T","2","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","BHOPAL","MADHYA PRADESH","462016","535.16","0","0","-16.06","25.96","0","0","-2.60","-0.53","0","-103.84","-61.36","0","376.73"
"8 Oct 2025 5:16:46 am UTC","25694361342","Adjustment","171-6985128-2608328","EN-M-SPEAKER-12-IN","FBA Inventory Reimbursement - Customer Return","1","","Cash On Delivery Transactions and Non-Transactional Fees","","","","","0","0","0","0","0","0","0","0","0","0","0","0","7.14","7.14"
"8 Oct 2025 5:33:52 am UTC","25694361342","Order","405-2745611-6343549","EN-SPARE-TYRE-30IN","Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-30in)","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","BASODA","MADHYA PRADESH","464221","400.85","0","0","0","72.15","0","0","-2.00","-0.41","-78.14","0","-12.98","0","379.47"
"8 Oct 2025 6:08:30 am UTC","25694358762","Order","405-0641824-4673102","EN-AIR-COOLER-90LTR-COVER","Encasify Air Cooler Cover | Bajaj DMH 90 Neo 90L Litre Cooler Cover | Polyster | Black (90 ltr)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","REWA","MADHYA PRADESH","486001","625.64","0","0","-12.51","30.65","0","0","-3.07","-0.62","-102.55","-66.08","-30.68","0","440.78"
"8 Oct 2025 6:16:07 am UTC","25694358762","Order","407-7854455-0301965","EN-AI-COOK-BLK-COVER","Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","HYDERABAD","TELANGANA","501510","370.48","0","0","-7.41","18.15","0","0","-1.82","-0.37","-20.24","-96.76","-15.34","0","246.69"
"8 Oct 2025 7:07:58 am UTC","25694358762","Order","407-5347479-6768308","PK-FUO0-YYEG","Encasify Black Portable Power Station Cover - Durable, Dust & Scratch Proof, Washable Nylon - Fits Most Stations","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","Mumbai","MAHARASHTRA","400077","310.14","0","0","-6.20","54.71","0","0","-1.52","-0.31","-27.51","-66.08","-15.34","0","247.89"
"8 Oct 2025 7:08:36 am UTC","25694358762","Order","407-4621096-3311522","EN-AI-COOK-BLK-COVER","Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","THOOTHUKKUDI","TAMIL NADU","628002","370.48","0","0","-7.41","18.15","0","0","-1.82","-0.37","-20.24","-96.76","-15.34","0","246.69"
"8 Oct 2025 7:24:59 am UTC","25694361342","Order","404-1727686-3093141","EN-GARMT-STEAMER-COVER","Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","NEW DELHI","DELHI","110021","443.77","0","0","0","22.19","0","0","-2.22","-0.45","-35.74","-96.76","-24.78","0","306.01"
"8 Oct 2025 7:26:35 am UTC","25694358762","Refund","405-0536769-7302752","EN-ERH-BLK-COVER-5","Encasify Electric Room Heater Cover | Dustproof and Scratch Proof Room Heater Cover | Nylon Material Cover | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","GREATER NOIDA","UTTAR PRADESH","201310","-394.88","0","0","11.85","-68.95","0","0","1.92","0","-58.60","0","15.34","0","-493.32"
"8 Oct 2025 7:29:17 am UTC","25694358762","Order","405-3643316-7169903","EN-AIR-COOLER-88LTR-COVER","Encasify Air Cooler Cover | Crompton Ozone 88 Litre Desert Cooler Cover | Polyster | Black (88 ltr)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","PUNE","MAHARASHTRA","412207","529.48","0","0","-10.59","25.94","0","0","-2.59","-0.52","-86.79","-66.08","-30.68","0","358.17"
"8 Oct 2025 8:37:29 am UTC","25694358762","Refund","403-2058896-1345113","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","LUCKNOW","UTTAR PRADESH","226017","-993.43","0","0","0","-49.67","0","0","4.97","0","12.77","0","76.70","0","-948.66"
"8 Oct 2025 9:36:32 am UTC","25694358762","Order","403-3403524-8770720","EN-ERH-COVER-4","Encasify Electric Room Heater Cover | Electric Dustproof Room Heater Cover | Electric Heater cover | Nylon Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","DOIWALA","UTTARAKHAND","248140","346.26","0","0","-10.39","60.46","0","0","-1.68","-0.34","-21.04","-63.30","-15.34","0","294.63"
"8 Oct 2025 9:36:32 am UTC","25694358762","Order","403-3403524-8770720","EN-ERH-BLK-COVER-5","Encasify Electric Room Heater Cover | Dustproof and Scratch Proof Room Heater Cover | Nylon Material Cover | Black","3","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","DOIWALA","UTTARAKHAND","248140","1,184.64","0","0","-35.54","206.85","0","0","-5.76","-1.15","-72.00","-160.90","-46.02","0","1,070.12"
"8 Oct 2025 11:51:53 am UTC","25694361342","Order","407-2204614-5593139","EN-M-SPEAKER-8-IN","Encasify Mounted Speaker Cover - Water-Resistant Protective Dust Cover for Stand-Mounted Speakers - (Speaker & Stand Not Included) - Black (Black, 8 I","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","NARASAPURAM","ANDHRA PRADESH","534467","410.48","38.10","0","-38.10","20.52","0","0","-2.05","-0.42","-86.46","-96.76","-24.78","0","220.53"
"8 Oct 2025 12:30:00 pm UTC","25694361342","Order","171-5087060-6021967","EN-SPARE-TYRE-25IN","Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-25in)","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","Hisar","HARYANA","125001","369.49","0","0","0","66.51","0","0","-1.85","-0.38","-72.03","0","-12.98","0","348.76"
"8 Oct 2025 2:17:36 pm UTC","25694361342","Order","405-8789666-8072330","EN-M-SPEAKER-12-IN","Encasify Mounted Speaker Cover - Water-Resistant Protective Dust Cover for Stand-Mounted Speakers - (Speaker & Stand Not Included) - Black (Black, 12","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","THANE","MAHARASHTRA","401107","586.64","38.10","0","-38.10","29.33","0","0","-2.93","-0.60","-123.56","-66.08","-30.68","0","392.12"
"8 Oct 2025 3:03:26 pm UTC","25694358762","Order","403-6238753-3333133","EN-GARMT-STEAMER-COVER","Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","Bengaluru","KARNATAKA","560100","443.77","0","0","0","22.19","0","0","-2.22","-0.45","-35.74","-96.76","-24.78","0","306.01"
"8 Oct 2025 4:17:30 pm UTC","25694361342","Order","405-7652898-4118741","EN-GARMT-STEAMER-COVER","Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","UDAIPUR","RAJASTHAN","313001","443.77","0","0","0","22.19","0","0","-2.22","-0.45","-27.49","-96.76","-15.34","0","323.70"
"8 Oct 2025 4:25:43 pm UTC","25694358762","Refund","404-2350829-4622709","PK-FUO0-YYEG","Encasify Black Portable Power Station Cover - Durable, Dust & Scratch Proof, Washable Nylon - Fits Most Stations","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","CHENNAI","TAMIL NADU","603211","-329.66","0","0","6.59","-58.15","0","0","1.62","0","29.24","0","15.34","0","-335.02"
"8 Oct 2025 7:01:58 pm UTC","25694361342","Shipping Services","171-5087060-6021967","","Easy Ship weight handling fees","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"8 Oct 2025 9:56:21 pm UTC","25694358762","Order","404-2350829-4622709","PK-FUO0-YYEG","Encasify Black Portable Power Station Cover - Durable, Dust & Scratch Proof, Washable Nylon - Fits Most Stations","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","CHENNAI","TAMIL NADU","603211","329.66","0","0","-6.59","58.15","0","0","-1.62","-0.33","-29.24","-96.76","-15.34","0","237.93"
"8 Oct 2025 10:42:34 pm UTC","25694358762","Order","408-1190846-4413140","EN-AIR-COOLER-72LTR-COVER","Encasify Air Cooler Cover | Compatible with Voltas Grand 72 Litre Desert Cooler Cover | Polyster | Black (72 ltr)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","HYDERABAD","TELANGANA","500084","645.68","0","0","0","32.28","0","0","-3.23","-0.65","-107.99","-96.76","-30.68","0","438.65"
"8 Oct 2025 10:46:02 pm UTC","25694361342","Shipping Services","405-2745611-6343549","","Easy Ship weight handling fees","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"8 Oct 2025 11:14:34 pm UTC","25694358762","Fulfilment Fee Refund","404-2350829-4622709","","Fulfillment Fee Refund","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","","","","","0","0","0","0","0","0","0","0","0","0","96.76","0","0","96.76"
"8 Oct 2025 11:23:43 pm UTC","25694361342","Order","406-1648509-3992348","MQ-QE1A-WBD4","Encasify Billiard Pool Table Cover, Dustproof, Waterproof & Tearproof Covers for Pool Table 7/8/9FT Fitted - Polyester Material - Black (8 Feet (254cm","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","MUSSOORIE","UTTARAKHAND","248179","792.37","33.90","0","-33.90","142.63","0","0","-3.96","-0.80","-143.43","-120.36","-30.68","0","635.77"
"8 Oct 2025 11:57:17 pm UTC","25694358762","Order","404-7019515-3574712","EN-FAN-16-20-COVER","Encasify Heavy-Duty Fan Cover | Waterproof & Dustproof Protective Cover for Pedestal & Industrial Fans | Indoor/Outdoor Use, Ideal for Home, Garage &","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","GHAZIABAD","UTTAR PRADESH","201014","236.17","0","0","0","11.81","0","0","-1.18","-0.24","0","-96.76","-30.68","0","119.12"
"9 Oct 2025 4:01:46 am UTC","25694361342","Order","408-6652169-1073154","EN-AIR-COOLER-88LTR-COVER","Encasify Air Cooler Cover | Crompton Ozone 88 Litre Desert Cooler Cover | Polyster | Black (88 ltr)","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","Bhongir","TELANGANA","508116","529.48","0","0","0","26.47","0","0","-2.65","-0.54","-88.56","-96.76","-30.68","0","336.76"
"9 Oct 2025 4:18:54 am UTC","25694358762","Order","171-3631944-3914748","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","CHANDIGARH","CHANDIGARH","160022","993.43","0","0","-19.87","48.68","0","0","-4.87","-0.98","-162.84","0","-76.70","0","776.85"
"9 Oct 2025 5:18:47 am UTC","25694358762","Order","407-1897851-1218727","EN-AIR-COOLER-72LTR-COVER","Encasify Air Cooler Cover | Compatible with Voltas Grand 72 Litre Desert Cooler Cover | Polyster | Black (72 ltr)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","SHEGAON","MAHARASHTRA","444203","645.68","0","0","-12.91","31.63","0","0","-3.16","-0.64","-105.83","-66.08","-30.68","0","458.01"
"9 Oct 2025 6:32:36 am UTC","25694358762","Refund","171-3320400-1201918","EN-FULL SIZE-FAN COVER","Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & T","2","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","Chennai","TAMIL NADU","600018","-535.16","0","0","16.06","-25.96","0","0","2.60","0","-212.40","0","122.72","0","-632.14"
"9 Oct 2025 6:32:36 am UTC","25694358762","Refund","171-3320400-1201918","EN-FULL SIZE-FAN COVER","Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & T","2","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","Chennai","TAMIL NADU","600018","-535.16","0","0","16.06","-25.96","0","0","2.60","0","0","0","0","0","-542.46"
"9 Oct 2025 6:46:06 am UTC","25694358762","Order","403-2061439-2287523","EN-ERH-COVER-4","Encasify Electric Room Heater Cover | Electric Dustproof Room Heater Cover | Electric Heater cover | Nylon Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","GURUGRAM","HARYANA","122002","346.26","0","0","-6.92","61.08","0","0","-1.70","-0.34","-21.26","-96.76","-15.34","0","265.02"
"9 Oct 2025 7:24:27 am UTC","25694358762","Order","403-0975885-3254712","ZJ-UXCI-Z7YQ","Encasify Billiard Pool Table Cover, Dustproof, Waterproof & Tearproof Covers for Pool Table 7/8/9FT Fitted - Polyester Material - Black (9 Feet (284cm","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","KODAIKANAL","TAMIL NADU","624101","845.76","33.90","0","-33.90","152.24","0","0","-4.23","-0.85","-153.09","-120.36","-30.68","0","688.79"
"9 Oct 2025 7:45:50 am UTC","25694361342","Order","405-3136573-0449912","EN-ERH-BLK-COVER-5","Encasify Electric Room Heater Cover | Dustproof and Scratch Proof Room Heater Cover | Nylon Material Cover | Black","2","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","LUDHIANA","PUNJAB","141010","789.76","67.80","0","-91.50","137.90","0","0","-3.84","-0.78","-48.00","-140.42","-30.68","0","680.24"
"9 Oct 2025 7:51:10 am UTC","25694358762","Order","406-4248016-9769926","EN-TTT-BLK-COVER","Encasify Table Tennis Table Cover Fits Flat & Folding Tables - All Weather Condition 2 in1 (Indoor/Outdoor) Cover - Dust & Water Resistant - Universal","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","KELAMANGALAM","TAMIL NADU","635113","1,100.00","0","0","-22.00","194.04","0","0","-5.39","-1.09","-202.64","-120.36","-60.18","0","882.38"
"9 Oct 2025 8:10:48 am UTC","25694358762","Order","405-3754569-8064315","EN-M-SPEAKER-15-IN","Encasify Mounted Speaker Cover - Water-Resistant Protective Dust Cover for Stand-Mounted Speakers - (Speaker & Stand Not Included) - Black (Black, 15","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","VISAKHAPATNAM","ANDHRA PRADESH","530003","677.10","38.10","0","-38.10","33.85","0","0","-3.39","-0.69","-142.61","-96.76","-30.68","0","436.82"
"9 Oct 2025 9:09:44 am UTC","25694358762","Order","404-3651838-7351524","EN-SPARE-TYRE-32IN","Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-32in)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","Hyderabad","TELANGANA","500090","422.03","0","0","-8.44","74.45","0","0","-2.07","-0.42","-80.63","0","-12.98","0","391.94"
"9 Oct 2025 9:28:24 am UTC","25694358762","Order","408-1919134-1597932","EN-ERH-COVER-4","Encasify Electric Room Heater Cover | Electric Dustproof Room Heater Cover | Electric Heater cover | Nylon Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","PANCHKULA","HARYANA","134112","346.26","0","0","-10.39","60.46","0","0","-1.68","-0.34","-63.12","-68.05","-46.02","0","217.12"
"9 Oct 2025 9:28:24 am UTC","25694358762","Order","408-1919134-1597932","EN-ERH-COVER-4","Encasify Electric Room Heater Cover | Electric Dustproof Room Heater Cover | Electric Heater cover | Nylon Material | Black","2","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","PANCHKULA","HARYANA","134112","692.52","0","0","-20.77","120.92","0","0","-3.36","-0.68","0","-136.09","0","0","652.54"
"9 Oct 2025 9:30:34 am UTC","25694358762","Order","402-3470814-7773144","EN-CMKR-BLK-COVER","Encasify Chef Magic Kitchen Robot Cover | Dust & Scratch Proof Washable suitble for Chef Magic Kitchen Robot Cover | Nylon Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","Guntur","ANDHRA PRADESH","522009","327.09","0","0","0","58.88","0","0","-1.64","-0.33","-29.61","-96.76","-24.78","0","232.85"
"9 Oct 2025 12:47:12 pm UTC","25738585962","Order","404-9530603-2360365","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","HYDERABAD","TELANGANA","500084","993.43","0","0","-19.87","48.68","0","0","-4.87","-0.98","-162.84","0","-76.70","0","776.85"
"9 Oct 2025 1:13:26 pm UTC","25738585962","Order","408-0715956-2937148","EN-AIR-COOLER-75LTR-COVER","Encasify Air Cooler Cover | Crompton Ozone 75 Litre Desert Cooler Cover | Polyster | Black (75 ltr)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","RAE BARELI","UTTAR PRADESH","229202","560.95","38.10","0","-49.32","27.49","0","0","-2.75","-0.56","-91.95","-96.76","-30.68","0","354.52"
"9 Oct 2025 1:24:09 pm UTC","25738585962","Order","404-9892118-9617928","EN-FB-BLK-COVER","Encasify Foosball Table Cover | Dust-Proof, Waterproof & Scratch-Resistant, Universal Fit for Indoor & Outdoor Use, Rectangular | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","MEERUT","UTTAR PRADESH","250002","780.56","0","0","-15.61","137.69","0","0","-3.82","-0.77","-143.79","-120.36","-30.68","0","603.22"
