amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	is-iba 
171-3749733-4507563	171-3749733-4507563	2025-10-29T03:32:16+00:00	2025-10-31T04:21:08+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & T	EN-FULL SIZE-FAN COVER	B0F4KPZBJ1	Shipped	1	INR	296.0								PUTTUR	ANDHRA PRADESH	517583	IN		false			false
406-8010786-6282729	406-8010786-6282729	2025-10-29T02:38:58+00:00	2025-10-29T08:57:03+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black	EN-AI-COOK-BLK-COVER	B0DPCLX5NX	Shipped	1	INR	389.0						7.78		Hyderabad	TELANGANA	500072	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
408-5853945-1522755	408-5853945-1522755	2025-10-28T23:55:36+00:00	2025-10-29T04:07:25+00:00	Cancelled	Amazon	Amazon.in			Expedited	Encasify Mounted Speaker Cover - Water-Resistant Protective Dust Cover for Stand-Mounted Speakers - (Speaker & Stand Not Included) - Black (Black, 12	EN-M-SPEAKER-12-IN	B0F5QSYMNN	Cancelled	0										AMLABAD	JHARKHAND	828134	IN		false			false
407-0845435-0845913		2025-10-28T17:28:12+00:00	2025-11-05T05:35:29+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Plastic Cord Lock Stopper - One-Hole Toggle for 5mm Shoelace, Paracord, Drawstrings, Bags, Clothing & Luggage Accessories - Black (10)	EN-CORD-10	B0FKBWY31V	Shipped	1	INR	197.0	9.38							Bandra MUMBAI	MAHARASHTRA	400050	IN		false			false
171-7643305-2471521		2025-10-28T15:13:46+00:00	2025-10-31T10:00:56+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Massage Chair Cover - Full Body Protector for Massage Chair - Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material (Silver)	G6-Y5CH-EHL1	B0FRGFQSWW	Shipped	1	INR	999.0	46.62					19.03		HYDERABAD	TELANGANA	500015	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
402-9312358-6027524	402-9312358-6027524	2025-10-28T15:02:43+00:00	2025-10-29T09:38:16+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam	EN-GARMT-STEAMER-COVER	B0FB447JP8	Shipped	1	INR	481.0								JAIPUR	RAJASTHAN	302019	IN		false			false
406-0352972-0405933	406-0352972-0405933	2025-10-28T11:56:13+00:00	2025-10-29T04:29:03+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Air Cooler Cover | Crompton Ozone 75 Litre Desert Cooler Cover | Polyster | Black (75 ltr)	EN-AIR-COOLER-75LTR-COVER	B0F38J2NBJ	Shipped	1	INR	589.0		40.0				11.78	40.0	BENGALURU	KARNATAKA	560045	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
171-6528633-3024325	171-6528633-3024325	2025-10-28T09:34:03+00:00	2025-10-31T07:37:07+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Air Cooler Cover | Crompton Ozone 75 Litre Desert Cooler Cover | Polyster | Black (75 ltr)	EN-AIR-COOLER-75LTR-COVER	B0F38J2NBJ	Shipped	1	INR	589.0		40.0				11.78	40.0	NEW DELHI	DELHI	110084	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
403-2701979-7569143	403-2701979-7569143	2025-10-28T07:15:46+00:00	2025-10-28T11:20:40+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Billiard Pool Table Cover, Dustproof, Waterproof & Tearproof Covers for Pool Table 7/8/9FT Fitted - Polyester Material - Black (9 Feet (284cm	ZJ-UXCI-Z7YQ	B0DRPNK8YX	Shipped	1	INR	998.0								AHMEDABAD	GUJARAT	380024	IN		false			false
405-4727360-9177137	405-4727360-9177137	2025-10-28T06:57:03+00:00	2025-10-28T12:44:05+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Air Cooler Cover | Crompton Marvel Neo 40 Litre Personal Cooler Cover | Polyster | Black (40 ltr)	EN-AIR-COOLER-40LTR-COVER	B0F7Y67JT5	Shipped	1	INR	421.0						8.42		Ahmedabad	GUJARAT	382470	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
171-2138422-9369106	171-2138422-9369106	2025-10-28T06:33:09+00:00	2025-10-28T11:38:13+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam	EN-GARMT-STEAMER-COVER	B0FB447JP8	Shipped	1	INR	481.0		40.0					40.0	JAIPUR	RAJASTHAN	302018	IN		false			false
408-7806625-5337910	408-7806625-5337910	2025-10-28T05:44:43+00:00	2025-10-28T10:03:04+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam	EN-GARMT-STEAMER-COVER	B0FB447JP8	Shipped	1	INR	481.0								NEW DELHI	DELHI	110033	IN		false			false
407-7262636-5393114	407-7262636-5393114	2025-10-28T05:34:35+00:00	2025-10-28T07:24:03+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Table Tennis Table Cover Fits Flat & Folding Tables - All Weather Condition 2 in1 (Indoor/Outdoor) Cover - Dust & Water Resistant - Universal	EN-TTT-BLK-COVER	B0DRPNTZD1	Shipped	1	INR	1298.0						25.96		NEW DELHI	DELHI	110025	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
406-6142385-3163540	406-6142385-3163540	2025-10-28T03:50:58+00:00	2025-10-29T09:50:04+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black	EN-AI-COOK-BLK-COVER	B0DPCLX5NX	Shipped	1	INR	389.0								Kolkata	WEST BENGAL	700156	IN		false			false
403-3389836-6229129	403-3389836-6229129	2025-10-28T03:45:47+00:00	2025-10-29T06:57:08+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & T	EN-FULL SIZE-FAN COVER	B0F4KPZBJ1	Shipped	1	INR	293.04								Chennai	TAMIL NADU	603112	IN		true		Business Price	false
171-9678778-7905163	171-9678778-7905163	2025-10-28T02:56:16+00:00	2025-10-29T17:52:51+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac	EN-EMC-BLK-COVER	B0DQ4S1HBD	Shipped	1	INR	1099.0		40.0					40.0	MUKANDGARH	RAJASTHAN	333705	IN		false			false
171-2266652-8209115	171-2266652-8209115	2025-10-28T02:34:18+00:00	2025-10-29T17:51:15+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac	EN-EMC-BLK-COVER	B0DQ4S1HBD	Shipped	1	INR	1088.01								Sirhind	PUNJAB	140406	IN		true		Business Price	false
403-2886868-9941158		2025-10-28T02:00:07+00:00	2025-11-05T06:41:30+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	ENCASIFY Patient Lift & Transfer Wheelchair Cover | Waterproof Heavy-Duty Protective Cover for Mobility Chairs & Medical Lifts - Dustproof, Tear-Resistant (Black)	EA-2ETM-PR4G	B0FRG1PVKB	Shipped	1	INR	499.0	23.76							NOIDA	UTTAR PRADESH	201305	IN		false			false
403-5955661-8365940	403-5955661-8365940	2025-10-28T01:58:06+00:00	2025-10-28T11:19:09+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Table Tennis Table Cover Fits Flat & Folding Tables - All Weather Condition 2 in1 (Indoor/Outdoor) Cover - Dust & Water Resistant - Universal	EN-TTT-BLK-COVER	B0DRPNTZD1	Shipped	1	INR	1298.0								Bhubaneswar	ODISHA	751015	IN		false			false
406-3300698-7796347	406-3300698-7796347	2025-10-27T19:25:23+00:00	2025-10-28T00:23:30+00:00	Cancelled	Amazon	Amazon.in			Expedited	Encasify Electric Room Heater Cover | Electric Dustproof Room Heater Cover | Electric Heater cover | Nylon Material | Black	EN-ERH-COVER-4	B0DPMHKW5X	Cancelled	0										ASANSOL	WEST BENGAL	713301	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
405-5351123-6333928	405-5351123-6333928	2025-10-27T18:27:30+00:00	2025-10-28T22:26:42+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & T	EN-FULL SIZE-FAN COVER	B0F4KPZBJ1	Shipped	1	INR	296.0								UDUPI	KARNATAKA	574118	IN		false			false
171-6556061-4628363	171-6556061-4628363	2025-10-27T18:13:26+00:00	2025-10-27T20:02:09+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Foosball Table Cover | Dust-Proof, Waterproof & Scratch-Resistant, Universal Fit for Indoor & Outdoor Use, Rectangular | Black	EN-FB-BLK-COVER	B0DVGMB3TF	Shipped	1	INR	981.0								BENGALURU	KARNATAKA	560103	IN		false			false
171-1315958-6034727	171-1315958-6034727	2025-10-27T18:06:33+00:00	2025-10-29T18:47:11+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Billiard Mini Snooker Table Cover - Dustproof Covers for Mini Snooker Table - Polyester Material - Black (10.5x5.5 Fit)	EN-MINI-SNOOKER-TABLE-COVER	B0F8JJC2YY	Shipped	1	INR	1099.0		40.0					40.0	BINNAGURI	WEST BENGAL	735232	IN		false			false
171-5206935-0649906	171-5206935-0649906	2025-10-27T17:48:31+00:00	2025-10-27T21:58:48+00:00	Cancelled	Amazon	Amazon.in			Expedited	Encasify Billiard Mini Snooker Table Cover - Dustproof Covers for Mini Snooker Table - Polyester Material - Black (10.5x5.5 Fit)	EN-MINI-SNOOKER-TABLE-COVER	B0F8JJC2YY	Cancelled	0										BINNAGURI	WEST BENGAL	735232	IN		false			false
405-2595613-9925907	405-2595613-9925907	2025-10-27T17:44:22+00:00	2025-10-27T19:50:48+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac	EN-EMC-BLK-COVER	B0DQ4S1HBD	Shipped	1	INR	1099.0						21.98		BENGALURU	KARNATAKA	560048	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
408-0790902-3660357	408-0790902-3660357	2025-10-27T16:49:34+00:00	2025-10-29T19:03:09+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Table Tennis Table Cover Fits Flat & Folding Tables - All Weather Condition 2 in1 (Indoor/Outdoor) Cover - Dust & Water Resistant - Universal	EN-TTT-BLK-COVER	B0DRPNTZD1	Shipped	1	INR	1298.0								Kallara, Kottayam District (DT)	KERALA	686611	IN		false			false
171-8018152-4083503		2025-10-27T16:04:33+00:00	2025-10-31T10:01:05+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Massage Chair Cover - Full Body Protector for Massage Chair - Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material (Silver)	G6-Y5CH-EHL1	B0FRGFQSWW	Shipped	1	INR	999.0	47.57							BENGALURU	KARNATAKA	562125	IN		false			false
171-1111921-7262741	171-1111921-7262741	2025-10-27T15:11:53+00:00	2025-10-28T09:26:20+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Table Tennis Table Cover Fits Flat & Folding Tables - All Weather Condition 2 in1 (Indoor/Outdoor) Cover - Dust & Water Resistant - Universal	EN-TTT-BLK-COVER	B0DRPNTZD1	Shipped	1	INR	1298.0								RAIPUR	CHHATTISGARH	492006	IN		false			false
403-7227534-8478763		2025-10-27T14:21:15+00:00	2025-10-31T10:00:56+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-25in)	EN-SPARE-TYRE-25IN	B0FQBW4WD9	Shipped	1	INR	436.0	66.51							BHILAI	CHHATTISGARH	490042	IN		false			false
408-5097815-7743523	408-5097815-7743523	2025-10-27T13:45:42+00:00	2025-10-28T07:29:09+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Air Cooler Cover | Bajaj PX97 Torque 36L Personal Air Cooler Cover | Polyster | Black (36 ltr)	EN-AIR-COOLER-36LTR-COVER	B0F2YWM2LX	Shipped	1	INR	411.0								Ernakulam	KERALA	682030	IN		false			false
171-1194550-6942704	171-1194550-6942704	2025-10-27T12:56:14+00:00	2025-10-27T22:46:02+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Wheelchair Cover - Durable Protector for Dust, Dirt, Snow, Rain & Sun - Cover for Wheelchairs - Black (40x30x40 in)	EN-WC-BLK-COVER	B0DRSMS6V6	Shipped	1	INR	648.0		40.0					40.0	MUMBAI	MAHARASHTRA	400102	IN		false			false
404-1023274-4001902	404-1023274-4001902	2025-10-27T11:16:48+00:00	2025-10-27T18:13:03+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam	EN-GARMT-STEAMER-COVER	B0FB447JP8	Shipped	1	INR	481.0		40.0					40.0	GURUGRAM	HARYANA	122001	IN		false			false
404-1854748-1413904	404-1854748-1413904	2025-10-27T10:26:26+00:00	2025-10-28T23:21:46+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Electric Room Heater Cover | Electric Dustproof Room Heater Cover | Electric Heater cover | Nylon Material | Black	EN-ERH-COVER-4	B0DPMHKW5X	Shipped	3	INR	1293.0		120.0				38.79	120.0	CHANDIGARH	CHANDIGARH	160019	IN	Percentage Off 2025/05/22 10-13-32-959	false			false
408-9285767-3922741	408-9285767-3922741	2025-10-27T10:19:52+00:00	2025-10-27T13:57:03+00:00	Shipped	Amazon	Amazon.in			Standard	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac	EN-EMC-BLK-COVER	B0DQ4S1HBD	Shipped	1	INR	0.0								RAMPUR	UTTAR PRADESH	244901	IN		false			false
402-8235250-4496304		2025-10-27T09:52:18+00:00	2025-10-31T10:00:56+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-32in)	EN-SPARE-TYRE-32IN	B0FQBWM24C	Shipped	1	INR	498.0	75.97							TIRUMALAGIRI	TELANGANA	500009	IN		false			false
406-3105545-8349143	406-3105545-8349143	2025-10-27T09:34:12+00:00	2025-10-27T17:55:26+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac	EN-EMC-BLK-COVER	B0DQ4S1HBD	Shipped	1	INR	1099.0								AHMADNAGAR	MAHARASHTRA	414003	IN		false			false
403-3818190-1408369		2025-10-27T09:33:51+00:00	2025-10-29T12:32:33+00:00	Cancelled	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-28in)	EN-SPARE-TYRE-28IN	B0FQBYQB79		0	INR	382.2	68.8							VAZHAKKALA	KERALA	682037	IN		false			false
171-8564267-0005936	171-8564267-0005936	2025-10-27T07:47:36+00:00	2025-10-28T07:36:06+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam	EN-GARMT-STEAMER-COVER	B0FB447JP8	Shipped	1	INR	481.0								GHAZIABAD	UTTAR PRADESH	201012	IN		false			false
171-6675706-8485916		2025-10-27T07:25:22+00:00	2025-11-05T05:49:44+00:00	Shipped - Out for Delivery	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Massage Chair Cover - Full Body Protector for Massage Chair - Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material (Silver)	G6-Y5CH-EHL1	B0FRGFQSWW	Shipped	1	INR	999.0	47.57							HYDERABAD	TELANGANA	500072	IN		false			false
171-0549903-2761114		2025-10-27T07:21:43+00:00	2025-10-27T12:24:07+00:00	Cancelled	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Massage Chair Cover - Full Body Protector for Massage Chair - Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material (Silver)	G6-Y5CH-EHL1	B0FRGFQSWW		0										HYDERABAD	TELANGANA	500072	IN		false			false
407-5087082-1014735	407-5087082-1014735	2025-10-27T05:59:21+00:00	2025-10-27T07:57:02+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Electric Room Heater Cover | Electric Dustproof Room Heater Cover | Electric Heater cover | Nylon Material | Black	EN-ERH-COVER-4	B0DPMHKW5X	Shipped	1	INR	431.0								Delhi	DELHI	110009	IN		false			false
404-1716314-3212323	404-1716314-3212323	2025-10-27T05:46:43+00:00	2025-10-27T09:10:05+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Air Cooler Cover | Bajaj DMH 90 Neo 90L Litre Cooler Cover | Polyster | Black (90 ltr)	EN-AIR-COOLER-90LTR-COVER	B0F7Y3JH8Q	Shipped	2	INR	1398.0						41.94		GURUGRAM	HARYANA	122018	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e,Percentage Off 2025/05/22 10-13-32-959	false			false
405-0998521-3628363	405-0998521-3628363	2025-10-27T05:09:12+00:00	2025-10-27T17:29:07+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Portable AC Cover - Dustproof & Scratch-Proof Protective Cover for Cruise Air Conditioners (Black)	EN-P-AC-COVER	B0F7Y35W8R	Shipped	1	INR	391.0								Madhepura	BIHAR	852112	IN		false			false
407-8214537-2151530	407-8214537-2151530	2025-10-27T04:58:32+00:00	2025-10-27T05:55:58+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Telescope Cover - Waterproof, Dustproof & Sunproof Outdoor Protective Cover with Zipper and Durable Closure (Black)	EN-TELESCOPE COVER	B0F8NZYSD6	Shipped	1	INR	681.0						13.62		LUCKNOW	UTTAR PRADESH	226001	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
407-3990412-6252344		2025-10-27T03:59:53+00:00	2025-11-03T10:59:43+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Massage Chair Cover - Full Body Protector for Massage Chair - Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material (Silver)	G6-Y5CH-EHL1	B0FRGFQSWW	Shipped	1	INR	999.0	47.57							Pathankot	PUNJAB	145001	IN		false			false
404-1611032-5838734	404-1611032-5838734	2025-10-27T02:38:34+00:00	2025-10-28T23:21:50+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Electric Room Heater Cover | Electric Dustproof Room Heater Cover | Electric Heater cover | Nylon Material | Black	EN-ERH-COVER-4	B0DPMHKW5X	Shipped	3	INR	1293.0		120.0				38.79	120.0	CHANDIGARH	CHANDIGARH	160019	IN	Percentage Off 2025/05/22 10-13-32-959	false			false
403-6145019-9828334	403-6145019-9828334	2025-10-27T00:36:56+00:00	2025-10-28T22:29:50+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Air Cooler Cover | Crompton Optimus 100 Litre Desert Cooler Cover | Polyster | Black (100 ltr)	EN-AIR-COOLER-100LTR-COVER	B0F38MN23K	Shipped	2	INR	1420.0						42.6		FARIDABAD	HARYANA	121002	IN	Percentage Off 2025/05/22 10-13-32-959	false			false
404-7212826-0582750	404-7212826-0582750	2025-10-26T16:39:41+00:00	2025-10-27T08:05:13+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & T	EN-FULL SIZE-FAN COVER	B0F4KPZBJ1	Shipped	1	INR	296.0								KOCH BIHAR	WEST BENGAL	736101	IN		false			false
408-1914140-5953114	408-1914140-5953114	2025-10-26T16:30:36+00:00	2025-10-27T03:48:03+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Telescope Cover - Waterproof, Dustproof & Sunproof Outdoor Protective Cover with Zipper and Durable Closure (Black)	EN-TELESCOPE COVER	B0F8NZYSD6	Shipped	1	INR	681.0								Dhubulia	WEST BENGAL	741140	IN		false			false
403-0591199-9213144	403-0591199-9213144	2025-10-26T16:27:50+00:00	2025-10-29T11:15:26+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac	EN-EMC-BLK-COVER	B0DQ4S1HBD	Shipped	1	INR	1099.0								HYDERABAD	TELANGANA	500083	IN		false			false
408-4298767-6579520	408-4298767-6579520	2025-10-26T16:09:59+00:00	2025-10-29T13:28:12+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Billiard Mini Snooker Table Cover - Dustproof Covers for Mini Snooker Table - Polyester Material - Black (10.5x5.5 Fit)	EN-MINI-SNOOKER-TABLE-COVER	B0F8JJC2YY	Shipped	1	INR	1099.0		40.0					40.0	Karsingsa banderdewa	ARUNACHAL PRADESH	791123	IN		false			false
407-4639661-6149965	407-4639661-6149965	2025-10-26T15:20:44+00:00	2025-10-27T12:37:18+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Billiard Pool Table Cover, Dustproof, Waterproof & Tearproof Covers for Pool Table 7/8/9FT Fitted - Polyester Material - Black (9 Feet (284cm	ZJ-UXCI-Z7YQ	B0DRPNK8YX	Shipped	1	INR	998.0		40.0				19.96	40.0	HYDERABAD	TELANGANA	500049	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
405-6158500-1349929	405-6158500-1349929	2025-10-26T13:24:02+00:00	2025-10-28T22:15:10+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black	EN-AI-COOK-BLK-COVER	B0DPCLX5NX	Shipped	1	INR	389.0								THANE	MAHARASHTRA	400607	IN		false			false
404-5069599-0353108	404-5069599-0353108	2025-10-26T12:58:19+00:00	2025-10-26T19:10:01+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & T	EN-FULL SIZE-FAN COVER	B0F4KPZBJ1	Shipped	1	INR	296.0		40.0				5.92		JAMSHEDPUR	JHARKHAND	831012	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
